suite,case,trial,records,payload_max,nodes,ranks,ranks_per_node,threads_per_rank,total_cores,records_per_node,chunk_mb,merge_fan,time_budget_s,probe_chunks_per_rank,local_merge_impl,generated_runs,input_bytes,total_gib,gib_per_node,capacity_total_gib,capacity_gib_per_node,throughput_gib_s,throughput_gib_node_s,sort_s,merge_s,total_s,verified,log_file
mpi_weak_capacity,weak_capacity_p64_c64_f8_probe8,1,22369620,64,2,2,1,16,32,11184810,64,8,180,8,mpi_local_omp_multipass,18,1073754416,1.00001173,0.500005864,15.5290702,7.76453508,0.086272612,0.043136306,7.47319,4.118,11.5913,0,/home/m.prestifilippoco/spmProject/benchmark_results/run_633258/logs/mpi_weak_weak_capacity_p64_c64_f8_probe8_n2_r2_t16_i1.log
