suite,case,trial,records,payload_max,nodes,ranks,ranks_per_node,threads_per_rank,total_cores,chunk_mb,merge_fan,local_merge_impl,generated_runs,sort_s,merge_s,total_s,verified,log_file
mpi_strong,manySmall200M,1,200000000,64,2,2,1,4,8,64,8,mpi_local_omp_multipass,144,95.4894,35.8532,131.343,0,/home/m.prestifilippoco/spmProject/benchmark_results/run_633227/logs/mpi_strong_manySmall200M_n2_r2_t4_i1.log
