suite,case,trial,records,payload_max,nodes,ranks,ranks_per_node,threads_per_rank,total_cores,chunk_mb,merge_fan,local_merge_impl,generated_runs,sort_s,merge_s,total_s,verified,log_file
mpi_strong,manySmall200M,1,200000000,64,8,8,1,16,128,64,8,mpi_local_omp_multipass,144,53.409,81.0612,134.47,0,/home/m.prestifilippoco/spmProject/benchmark_results/run_633239/logs/mpi_strong_manySmall200M_n8_r8_t16_i1.log
