suite,case,trial,records,payload_max,nodes,ranks,ranks_per_node,threads_per_rank,total_cores,records_per_node,chunk_mb,merge_fan,time_budget_s,probe_chunks_per_rank,local_merge_impl,generated_runs,input_bytes,total_gib,gib_per_node,capacity_total_gib,capacity_gib_per_node,throughput_gib_s,throughput_gib_node_s,sort_s,merge_s,total_s,verified,log_file
mpi_weak_capacity,weak_capacity_p64_c64_f8_probe8,1,89478480,64,8,8,1,8,64,11184810,64,8,180,8,mpi_local_omp_multipass,72,4295066218,4.00009213,0.500011516,11.8296145,1.47870181,0.0657200804,0.00821501006,24.6028,36.259,60.8656,0,/home/m.prestifilippoco/spmProject/benchmark_results/run_633267/logs/mpi_weak_weak_capacity_p64_c64_f8_probe8_n8_r8_t8_i1.log
