suite,case,trial,records,payload_max,nodes,ranks,ranks_per_node,threads_per_rank,total_cores,records_per_node,chunk_mb,merge_fan,time_budget_s,probe_chunks_per_rank,local_merge_impl,generated_runs,input_bytes,total_gib,gib_per_node,capacity_total_gib,capacity_gib_per_node,throughput_gib_s,throughput_gib_node_s,sort_s,merge_s,total_s,verified,log_file
mpi_weak_capacity,weak_capacity_p64_c64_f8_probe8,1,89478480,64,8,8,1,32,256,11184810,64,8,180,8,mpi_local_omp_multipass,72,4295066218,4.00009213,0.500011516,11.8988978,1.48736222,0.0661049876,0.00826312346,24.7434,35.7677,60.5112,0,/home/m.prestifilippoco/spmProject/benchmark_results/run_633269/logs/mpi_weak_weak_capacity_p64_c64_f8_probe8_n8_r8_t32_i1.log
