suite,case,trial,records,payload_max,nodes,ranks,ranks_per_node,threads_per_rank,total_cores,records_per_node,chunk_mb,merge_fan,time_budget_s,probe_chunks_per_rank,local_merge_impl,generated_runs,input_bytes,total_gib,gib_per_node,capacity_total_gib,capacity_gib_per_node,throughput_gib_s,throughput_gib_node_s,sort_s,merge_s,total_s,verified,log_file
mpi_weak_capacity,weak_capacity_p64_c64_f8_probe8,1,89478480,64,8,8,1,4,32,11184810,64,8,180,8,mpi_local_omp_multipass,72,4295066218,4.00009213,0.500011516,11.3214605,1.41518256,0.0628970027,0.00786212534,24.9131,38.6844,63.5975,0,/home/m.prestifilippoco/spmProject/benchmark_results/run_633266/logs/mpi_weak_weak_capacity_p64_c64_f8_probe8_n8_r8_t4_i1.log
