suite,case,trial,records,payload_max,nodes,ranks,ranks_per_node,threads_per_rank,total_cores,records_per_node,chunk_mb,merge_fan,time_budget_s,probe_chunks_per_rank,local_merge_impl,generated_runs,input_bytes,total_gib,gib_per_node,capacity_total_gib,capacity_gib_per_node,throughput_gib_s,throughput_gib_node_s,sort_s,merge_s,total_s,verified,log_file
mpi_weak_capacity,weak_capacity_p64_c64_f8_probe8,1,11184810,64,1,1,1,1,1,11184810,64,8,180,8,mpi_local_multipass,8,536860963,0.499990734,0.499990734,15.1075395,15.1075395,0.083930775,0.083930775,5.9571,2.037e-06,5.95718,0,/home/m.prestifilippoco/spmProject/benchmark_results/run_633250/logs/mpi_weak_weak_capacity_p64_c64_f8_probe8_n1_r1_t1_i1.log
